,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo,valence,music_genre
14366,0.231,0.68,0.531,0.6579999999999999,0.0831,-10.659,1,32.0,0.0416,90.34100000000001,0.833,Jazz
14396,0.943,0.605,0.5379999999999999,0.021,0.16,-12.659,0,35.0,0.0362,97.79899999999999,0.8640000000000001,Jazz
14364,0.271,0.665,0.618,0.0,0.109,-5.77,1,34.0,0.267,94.79700000000001,0.782,Jazz
14601,0.000749,0.4529999999999999,0.836,0.863,0.146,-9.132,0,37.0,0.0733,142.045,0.3339999999999999,Jazz
14605,0.000572,0.4629999999999999,0.799,2.55e-05,0.109,-5.696000000000001,0,41.0,0.0426,127.956,0.0976,Jazz
13354,0.862,0.6609999999999999,0.555,0.935,0.2,-3.971,1,38.0,0.084,118.20299999999999,0.6940000000000001,Jazz
12012,0.7979999999999999,0.682,0.204,0.000186,0.0728,-13.294,1,56.0,0.0411,130.657,0.379,Jazz
13794,0.679,0.491,0.303,0.0797,0.14,-13.365,1,45.0,0.0483,142.109,0.366,Jazz
11299,0.758,0.737,0.812,0.0029,0.0872,-5.68,1,31.0,0.138,207.02200000000002,0.903,Jazz
13783,0.989,0.3329999999999999,0.129,0.909,0.0761,-18.65,1,41.0,0.0391,101.12200000000001,0.143,Jazz
13157,0.57,0.386,0.785,0.0,0.986,-8.601,0,30.0,0.178,92.43700000000001,0.429,Jazz
13446,0.6629999999999999,0.3229999999999999,0.317,4.87e-06,0.13,-11.284,0,50.0,0.0292,75.445,0.282,Jazz
13971,0.952,0.148,0.134,0.00144,0.208,-17.292,0,53.0,0.0317,87.314,0.107,Jazz
13373,0.275,0.579,0.897,0.6940000000000001,0.0743,-5.4,1,32.0,0.0511,95.00299999999999,0.7120000000000001,Jazz
11486,0.31,0.8690000000000001,0.3929999999999999,0.595,0.564,-11.077,1,46.0,0.441,138.029,0.773,Jazz
13797,0.959,0.51,0.332,0.919,0.122,-18.96,1,34.0,0.0414,164.707,0.736,Jazz
10353,0.974,0.376,0.111,0.8490000000000001,0.0874,-20.011,1,59.0,0.0531,63.963,0.107,Jazz
13582,0.924,0.442,0.2,0.8959999999999999,0.257,-18.981,1,44.0,0.0396,78.834,0.228,Jazz
14158,0.19,0.63,0.427,0.716,0.0889,-9.171,1,19.0,0.203,186.067,0.8390000000000001,Jazz
13447,0.8290000000000001,0.432,0.185,0.134,0.1119999999999999,-19.414,0,40.0,0.0338,65.438,0.0956,Jazz
14964,0.6920000000000001,0.4639999999999999,0.5720000000000001,0.93,0.392,-8.594,1,36.0,0.0673,112.13600000000001,0.578,Jazz
12737,0.83,0.5539999999999999,0.28,9.95e-06,0.122,-17.488,0,36.0,0.457,93.67299999999999,0.4539999999999999,Jazz
13026,0.924,0.369,0.152,0.0266,0.108,-13.743,0,56.0,0.0341,86.626,0.17,Jazz
12540,0.7490000000000001,0.515,0.583,0.000294,0.123,-8.182,1,62.0,0.0284,116.134,0.415,Jazz
11600,0.79,0.597,0.0743,0.0,0.125,-16.807000000000002,0,36.0,0.0465,120.617,0.341,Jazz
10351,0.847,0.616,0.3389999999999999,0.8370000000000001,0.146,-13.482,0,32.0,0.0444,97.696,0.386,Jazz
12059,0.97,0.621,0.113,0.8340000000000001,0.1159999999999999,-16.842,1,48.0,0.0491,107.75,0.203,Jazz
11279,0.476,0.5429999999999999,0.653,0.66,0.134,-10.006,0,40.0,0.0393,170.72099999999998,0.5920000000000001,Jazz
14042,0.596,0.469,0.479,0.922,0.158,-10.137,0,36.0,0.0772,184.412,0.904,Jazz
14274,0.0139999999999999,0.657,0.593,0.152,0.119,-8.066,1,48.0,0.192,170.062,0.364,Jazz
12969,0.995,0.6659999999999999,0.0613,0.00252,0.114,-12.191,0,36.0,0.044,84.79799999999999,0.621,Jazz
11824,0.958,0.53,0.143,0.497,0.278,-17.471,0,49.0,0.0423,125.464,0.119,Jazz
12378,0.8640000000000001,0.732,0.276,5.05e-06,0.096,-12.828,0,58.0,0.0427,139.821,0.6679999999999999,Jazz
14911,0.267,0.736,0.835,0.765,0.143,-5.795,1,28.0,0.0649,100.022,0.848,Jazz
13939,0.61,0.752,0.498,6.08e-06,0.0766,-9.542,0,49.0,0.0359,119.976,0.346,Jazz
13958,0.718,0.115,0.261,0.0,0.14,-11.245,0,39.0,0.0293,75.753,0.134,Jazz
11499,0.845,0.2789999999999999,0.528,0.865,0.115,-16.101,0,37.0,0.0361,127.796,0.239,Jazz
14399,0.753,0.335,0.412,0.00413,0.175,-12.024,1,35.0,0.0414,99.861,0.43,Jazz
12877,0.409,0.371,0.525,0.782,0.259,-9.935,1,44.0,0.0327,107.96799999999999,0.204,Jazz
13729,0.451,0.947,0.445,0.8190000000000001,0.131,-8.043,0,44.0,0.0445,120.962,0.861,Jazz
13546,0.6890000000000001,0.523,0.304,0.0242,0.106,-12.081,0,44.0,0.0333,120.39200000000001,0.114,Jazz
13089,0.7829999999999999,0.492,0.0969999999999999,4.06e-06,0.105,-15.105,0,43.0,0.0562,62.424,0.2269999999999999,Jazz
14308,0.5820000000000001,0.708,0.7090000000000001,0.000516,0.0717,-7.555,0,69.0,0.0472,96.046,0.962,Jazz
14458,0.00207,0.775,0.7559999999999999,0.7140000000000001,0.2739999999999999,-5.471,0,41.0,0.104,89.96799999999999,0.706,Jazz
10386,0.0616,0.5760000000000001,0.6729999999999999,0.00601,0.114,-11.383,0,59.0,0.0307,168.41299999999998,0.57,Jazz
12266,0.977,0.434,0.0821,0.942,0.0784,-24.013,0,46.0,0.0447,113.79,0.0383,Jazz
14309,0.0462,0.66,0.594,0.77,0.131,-10.545,0,38.0,0.0387,91.08200000000001,0.913,Jazz
14193,0.8220000000000001,0.621,0.188,0.000859,0.124,-16.328,1,44.0,0.0503,133.708,0.476,Jazz
14048,0.966,0.5670000000000001,0.077,5.21e-05,0.35,-17.213,0,45.0,0.0469,99.49,0.55,Jazz
14856,0.24,0.644,0.4,0.3379999999999999,0.1119999999999999,-8.604,1,36.0,0.0987,75.045,0.244,Jazz
13031,0.231,0.7140000000000001,0.83,5.65e-05,0.1939999999999999,-5.646,1,44.0,0.0725,98.054,0.905,Jazz
12315,0.877,0.7390000000000001,0.447,0.7709999999999999,0.0802,-8.571,1,40.0,0.0566,90.00299999999999,0.758,Jazz
11233,0.267,0.687,0.7120000000000001,0.0104,0.185,-9.434,0,46.0,0.0315,98.23100000000001,0.904,Jazz
13070,0.706,0.639,0.532,0.774,0.0687,-9.126,1,41.0,0.0292,76.964,0.451,Jazz
14626,0.601,0.373,0.346,0.0,0.0916,-15.292,0,49.0,0.262,200.174,0.516,Jazz
10352,0.214,0.254,0.497,0.111,0.0821,-11.458,0,38.0,0.0491,171.8,0.1969999999999999,Jazz
11946,0.552,0.6709999999999999,0.654,0.000604,0.1009999999999999,-7.843999999999999,0,40.0,0.285,76.915,0.648,Jazz
11565,0.7240000000000001,0.648,0.593,2.79e-06,0.134,-6.799,1,41.0,0.0367,89.91,0.907,Jazz
11244,0.0959,0.622,0.645,0.00259,0.387,-6.725,0,50.0,0.0409,120.03200000000001,0.72,Jazz
11355,0.908,0.583,0.191,0.00824,0.126,-15.938,0,49.0,0.0404,123.303,0.342,Jazz
10663,0.192,0.331,0.561,0.0805,0.0729,-7.169,0,42.0,0.0468,84.245,0.288,Jazz
10092,0.635,0.522,0.379,0.925,0.114,-14.095999999999998,1,52.0,0.0286,133.69799999999998,0.4539999999999999,Jazz
13677,0.11,0.508,0.585,0.00499,0.36,-8.156,1,44.0,0.0921,93.235,0.568,Jazz
14719,0.653,0.507,0.332,0.0,0.156,-9.975,0,34.0,0.0254,140.592,0.541,Jazz
14622,0.688,0.63,0.418,0.0,0.136,-12.073,0,36.0,0.102,78.187,0.9,Jazz
13125,0.353,0.7509999999999999,0.319,0.574,0.0804,-9.948,1,42.0,0.0368,90.025,0.6940000000000001,Jazz
11033,0.56,0.362,0.512,0.677,0.22,-7.792999999999999,1,35.0,0.0477,55.058,0.231,Jazz
10790,0.92,0.523,0.33,0.0103,0.0808,-10.549,1,31.0,0.0435,159.94899999999998,0.7070000000000001,Jazz
12598,0.106,0.6459999999999999,0.278,0.86,0.141,-12.380999999999998,1,40.0,0.0324,150.023,0.387,Jazz
10366,0.758,0.335,0.218,1.52e-06,0.0849,-12.309,0,34.0,0.0328,121.139,0.317,Jazz
11297,0.574,0.7020000000000001,0.645,0.872,0.156,-12.345999999999998,1,33.0,0.0417,117.10600000000001,0.79,Jazz
10739,0.568,0.73,0.6459999999999999,0.8320000000000001,0.0704,-8.2,1,40.0,0.0375,83.025,0.823,Jazz
13517,0.0111,0.524,0.653,0.913,0.0699,-11.019,1,29.0,0.0382,124.024,0.0828,Jazz
12993,0.3429999999999999,0.763,0.753,0.514,0.0512,-10.647,0,35.0,0.114,118.72200000000001,0.83,Jazz
11644,0.907,0.152,0.0882,0.00371,0.107,-21.102,1,63.0,0.0336,65.923,0.121,Jazz
13907,0.183,0.82,0.1159999999999999,0.0001909999999999,0.0933,-12.707,1,56.0,0.296,80.283,0.606,Jazz
11800,0.461,0.469,0.3329999999999999,9.41e-05,0.111,-14.084,1,47.0,0.0515,108.98200000000001,0.408,Jazz
13647,0.809,0.655,0.245,0.384,0.178,-13.662,1,40.0,0.0469,79.76,0.5,Jazz
13476,0.433,0.497,0.529,0.937,0.1159999999999999,-8.54,1,37.0,0.119,88.789,0.309,Jazz
12081,0.753,0.61,0.28,0.00707,0.145,-15.634,0,36.0,0.0477,111.87100000000001,0.3389999999999999,Jazz
12583,0.555,0.743,0.7070000000000001,0.0,0.125,-4.845,1,37.0,0.336,78.955,0.528,Jazz
14379,0.034,0.649,0.818,0.401,0.147,-7.497999999999999,0,40.0,0.0313,110.152,0.417,Jazz
13768,0.016,0.555,0.8009999999999999,0.8370000000000001,0.0866,-8.545,1,39.0,0.0287,152.974,0.502,Jazz
13121,0.00965,0.61,0.861,0.151,0.631,-7.447,0,36.0,0.0284,96.016,0.753,Jazz
14981,0.0173,0.7120000000000001,0.64,0.5489999999999999,0.104,-6.919,0,39.0,0.0564,90.102,0.439,Jazz
12599,0.0455,0.773,0.848,0.268,0.0655,-7.213999999999999,1,55.0,0.0328,113.848,0.6509999999999999,Jazz
10674,0.1689999999999999,0.271,0.6990000000000001,0.629,0.278,-8.508,1,36.0,0.0455,149.292,0.1969999999999999,Jazz
11115,0.93,0.624,0.162,0.742,0.114,-16.972,0,44.0,0.0376,93.14,0.266,Jazz
13834,0.0001909999999999,0.246,0.94,0.13,0.147,-5.598,1,40.0,0.1669999999999999,94.17399999999999,0.347,Jazz
12775,0.889,0.5770000000000001,0.201,0.0,0.127,-12.815,0,50.0,0.0321,125.905,0.359,Jazz
12512,0.208,0.529,0.693,0.0317,0.083,-8.375,1,35.0,0.0884,90.18299999999999,0.64,Jazz
13441,0.324,0.774,0.54,0.8420000000000001,0.109,-11.83,0,44.0,0.0842,148.032,0.529,Jazz
11267,0.906,0.562,0.0878,0.000792,0.11,-15.502,1,42.0,0.0375,128.874,0.235,Jazz
14639,0.411,0.8740000000000001,0.603,0.599,0.106,-8.709,1,52.0,0.0324,110.023,0.649,Jazz
14082,0.978,0.485,0.0288,0.000293,0.173,-19.897,0,38.0,0.0442,119.119,0.0546,Jazz
14589,0.0219,0.821,0.9,0.759,0.036,-6.962000000000001,0,57.0,0.0661,127.98100000000001,0.578,Jazz
10464,0.0907,0.894,0.485,0.737,0.103,-6.468,1,30.0,0.0987,82.572,0.552,Jazz
10872,0.522,0.364,0.799,0.0,0.602,-10.667,0,33.0,0.246,134.31,0.4429999999999999,Jazz
13574,0.43,0.664,0.518,0.7140000000000001,0.296,-7.352,1,25.0,0.305,92.508,0.6609999999999999,Jazz
12837,0.302,0.7170000000000001,0.495,0.906,0.0849,-9.354,0,44.0,0.0466,91.01299999999999,0.319,Jazz
14578,0.649,0.629,0.6829999999999999,0.17,0.203,-10.716,1,37.0,0.0451,117.93299999999999,0.2739999999999999,Jazz
10083,0.0629,0.605,0.644,0.884,0.102,-7.914,1,33.0,0.0256,104.0,0.956,Jazz
13534,0.000637,0.7290000000000001,0.659,0.479,0.118,-5.363,1,32.0,0.0329,150.049,0.311,Jazz
12718,0.221,0.528,0.4039999999999999,2.1e-05,0.147,-7.975,0,0.0,0.0321,109.29899999999999,0.627,Jazz
11902,0.99,0.7090000000000001,0.208,0.7959999999999999,0.0831,-12.245,1,43.0,0.0828,132.245,0.8190000000000001,Jazz
10956,0.477,0.3339999999999999,0.519,0.909,0.11,-8.152000000000001,1,38.0,0.0319,170.40200000000002,0.397,Jazz
14436,0.546,0.8059999999999999,0.3979999999999999,0.82,0.233,-9.332,0,35.0,0.1889999999999999,72.958,0.563,Jazz
14953,0.0106,0.69,0.794,0.191,0.0667,-4.373,0,41.0,0.0342,95.978,0.785,Jazz
10422,0.545,0.535,0.741,0.923,0.141,-2.588,0,31.0,0.162,78.985,0.731,Jazz
12585,0.6940000000000001,0.578,0.3779999999999999,1.57e-05,0.0834,-7.194,1,42.0,0.0296,125.67,0.696,Jazz
14798,0.914,0.56,0.293,0.0,0.539,-10.268,0,29.0,0.0527,180.095,0.8859999999999999,Jazz
14749,0.947,0.621,0.337,0.632,0.0723,-12.265999999999998,0,36.0,0.0441,104.29,0.685,Jazz
11642,0.846,0.606,0.221,0.857,0.0921,-8.404,0,45.0,0.0909,183.22099999999998,0.369,Jazz
10025,0.748,0.423,0.251,0.2339999999999999,0.118,-17.635,0,41.0,0.0379,90.38600000000001,0.182,Jazz
11283,0.8320000000000001,0.6629999999999999,0.39,0.6,0.104,-10.625,0,34.0,0.0344,119.867,0.208,Jazz
10447,0.649,0.541,0.721,0.872,0.195,-13.458,1,43.0,0.0378,128.0,0.136,Jazz
10972,0.971,0.376,0.152,9.87e-05,0.105,-18.377,0,35.0,0.0326,34.765,0.253,Jazz
14802,0.947,0.4589999999999999,0.203,0.00832,0.1159999999999999,-14.951,0,43.0,0.0404,141.659,0.249,Jazz
12188,0.7659999999999999,0.7090000000000001,0.129,0.0191,0.136,-23.051,1,34.0,0.0535,126.05,0.597,Jazz
14777,0.919,0.516,0.192,2.59e-05,0.184,-18.983,1,36.0,0.065,73.241,0.603,Jazz
11149,0.737,0.451,0.361,0.898,0.0815,-18.195,0,34.0,0.0361,93.955,0.315,Jazz
10021,0.98,0.509,0.00672,0.00301,0.0842,-30.4,0,36.0,0.0408,127.161,0.327,Jazz
14306,0.987,0.0644,0.0463,0.7809999999999999,0.111,-29.709,0,40.0,0.044,74.571,0.0289,Jazz
10116,0.931,0.406,0.107,1.56e-05,0.111,-12.207,1,35.0,0.0358,116.259,0.242,Jazz
10184,0.82,0.599,0.444,0.000474,0.122,-8.648,1,39.0,0.044,142.812,0.508,Jazz
12666,0.605,0.626,0.361,0.059,0.0714,-12.054,0,38.0,0.19,83.501,0.7240000000000001,Jazz
10090,0.833,0.759,0.207,0.821,0.231,-17.968,0,35.0,0.054,150.016,0.446,Jazz
12549,0.106,0.825,0.591,0.7929999999999999,0.0995,-11.708,1,56.0,0.0598,85.052,0.657,Jazz
10368,0.486,0.623,0.286,4.44e-05,0.0884,-13.288,0,47.0,0.0991,79.10600000000001,0.7340000000000001,Jazz
14893,0.647,0.552,0.365,0.0211,0.246,-8.907,0,48.0,0.0376,94.852,0.5379999999999999,Jazz
13526,0.0289999999999999,0.625,0.91,0.825,0.0948,-9.531,0,47.0,0.0345,99.99,0.747,Jazz
13880,0.0234,0.605,0.6659999999999999,0.647,0.0841,-5.77,0,40.0,0.0413,100.13799999999999,0.0865,Jazz
14216,0.995,0.484,0.0678,0.945,0.128,-25.265,0,36.0,0.0484,114.27,0.278,Jazz
12577,0.684,0.7020000000000001,0.494,0.624,0.141,-8.792,0,32.0,0.0276,136.018,0.425,Jazz
14865,0.236,0.8640000000000001,0.687,0.903,0.1119999999999999,-9.18,0,40.0,0.043,100.499,0.58,Jazz
10888,0.432,0.616,0.34,0.0593,0.1119999999999999,-11.831,0,37.0,0.0261,61.923,0.215,Jazz
10690,0.114,0.78,0.551,0.193,0.122,-7.387,0,43.0,0.0543,125.446,0.5870000000000001,Jazz
12322,0.965,0.64,0.23,5.36e-05,0.1009999999999999,-10.651,0,48.0,0.0624,88.868,0.6629999999999999,Jazz
13556,0.000958,0.534,0.942,0.774,0.426,-5.089,0,28.0,0.0533,138.679,0.884,Jazz
10873,0.00158,0.349,0.956,0.00504,0.501,-6.332000000000001,0,37.0,0.0734,120.09200000000001,0.411,Jazz
12215,0.906,0.588,0.19,6.68e-06,0.11,-11.777,0,43.0,0.0323,88.118,0.126,Jazz
13530,0.638,0.396,0.38,0.836,0.111,-12.908,1,36.0,0.0429,150.013,0.618,Jazz
11174,0.0272,0.705,0.7340000000000001,2.51e-06,0.191,-4.718,0,38.0,0.426,112.654,0.8170000000000001,Jazz
11128,0.759,0.634,0.6759999999999999,0.0,0.3229999999999999,-4.586,0,38.0,0.0475,164.666,0.966,Jazz
13759,0.953,0.271,0.135,0.146,0.114,-15.307,0,35.0,0.0345,108.844,0.0394,Jazz
11848,0.306,0.72,0.594,1.77e-06,0.0674,-11.592,0,7.0,0.0413,93.277,0.5710000000000001,Jazz
13399,0.109,0.797,0.555,0.0001899999999999,0.0648,-12.692,0,40.0,0.0385,114.74600000000001,0.8809999999999999,Jazz
13726,0.0014199999999999,0.434,0.71,0.0022199999999999,0.174,-4.425,1,40.0,0.0292,154.13,0.6990000000000001,Jazz
12681,0.5820000000000001,0.667,0.5820000000000001,0.0,0.242,-8.674,1,45.0,0.3229999999999999,82.963,0.75,Jazz
13221,0.723,0.598,0.363,0.379,0.108,-10.529000000000002,1,35.0,0.0342,133.825,0.467,Jazz
11693,0.143,0.384,0.575,1.57e-05,0.674,-7.194,1,41.0,0.0762,97.635,0.693,Jazz
14248,0.0808,0.655,0.529,0.93,0.107,-11.153,0,40.0,0.0572,105.022,0.485,Jazz
12925,0.735,0.402,0.0675,0.0,0.0959,-19.553,1,39.0,0.03,107.59899999999999,0.417,Jazz
10409,0.0525,0.7809999999999999,0.975,0.912,0.342,-5.252999999999999,0,40.0,0.035,102.992,0.816,Jazz
11157,0.00193,0.743,0.595,0.545,0.0689,-9.912,1,40.0,0.044,120.985,0.934,Jazz
14894,0.601,0.6709999999999999,0.6579999999999999,0.2339999999999999,0.055,-9.203,0,46.0,0.0336,89.698,0.961,Jazz
10675,0.115,0.6579999999999999,0.516,0.568,0.0902,-16.534000000000002,0,28.0,0.0321,102.825,0.342,Jazz
10281,0.648,0.711,0.435,1.3699999999999998e-05,0.0987,-8.59,0,44.0,0.0252,99.99,0.708,Jazz
14651,0.261,0.6829999999999999,0.598,0.0168,0.171,-8.622,1,44.0,0.0538,107.06,0.799,Jazz
10533,0.0154,0.6859999999999999,0.606,0.0,0.0573,-9.564,0,31.0,0.29,80.04,0.726,Jazz
13367,0.936,0.413,0.263,0.49,0.1169999999999999,-10.187,1,38.0,0.0342,79.869,0.1369999999999999,Jazz
12632,0.4539999999999999,0.688,0.177,0.626,0.376,-14.061,1,60.0,0.0507,79.994,0.316,Jazz
13922,0.913,0.5579999999999999,0.371,0.0147,0.921,-15.594,1,32.0,0.063,132.916,0.823,Jazz
13229,0.524,0.6729999999999999,0.35,0.8140000000000001,0.0895,-11.956,1,29.0,0.043,151.826,0.4039999999999999,Jazz
13322,0.231,0.4629999999999999,0.546,0.0109,0.16,-10.072,0,35.0,0.0373,117.13600000000001,0.769,Jazz
10344,0.951,0.773,0.215,0.928,0.111,-15.697,1,35.0,0.0528,109.745,0.708,Jazz
10854,0.141,0.623,0.497,0.8759999999999999,0.128,-9.689,1,44.0,0.0609,87.845,0.968,Jazz
12397,0.708,0.7659999999999999,0.473,0.765,0.0838,-10.147,1,35.0,0.0285,103.98899999999999,0.424,Jazz
11814,0.0071099999999999,0.838,0.53,0.77,0.296,-9.095,0,35.0,0.0435,124.994,0.871,Jazz
14057,0.204,0.4029999999999999,0.608,0.0,0.145,-7.315,1,36.0,0.064,120.693,0.664,Jazz
12389,0.634,0.62,0.556,0.785,0.12,-8.007,1,38.0,0.0506,126.073,0.8370000000000001,Jazz
13417,0.147,0.745,0.7979999999999999,0.6509999999999999,0.1969999999999999,-5.436,1,46.0,0.0384,111.016,0.3879999999999999,Jazz
11183,0.00164,0.287,0.841,0.762,0.0755,-7.595,0,43.0,0.176,58.217,0.321,Jazz
11507,0.523,0.7240000000000001,0.2319999999999999,0.00893,0.0981,-11.537,1,30.0,0.0453,134.13,0.408,Jazz
10988,0.497,0.6609999999999999,0.303,0.795,0.0673,-14.967,1,38.0,0.0301,114.037,0.373,Jazz
13836,0.546,0.7509999999999999,0.644,0.0,0.0323,-5.896,1,43.0,0.0357,95.316,0.848,Jazz
14591,0.37,0.5820000000000001,0.307,0.612,0.485,-17.329,1,39.0,0.0755,78.021,0.165,Jazz
12745,0.816,0.412,0.461,0.000719,0.11,-8.933,1,45.0,0.0431,73.344,0.6659999999999999,Jazz
14575,0.962,0.6829999999999999,0.0941,0.762,0.119,-20.776,0,41.0,0.0517,123.96700000000001,0.4029999999999999,Jazz
12423,0.258,0.5589999999999999,0.273,0.0669,0.0727,-16.45,0,34.0,0.0294,78.154,0.55,Jazz
11798,0.0746,0.852,0.655,0.00246,0.113,-4.954,1,41.0,0.301,95.065,0.764,Jazz
11474,0.7290000000000001,0.431,0.244,0.778,0.1669999999999999,-13.809,0,38.0,0.0332,97.177,0.134,Jazz
14202,0.03,0.841,0.7829999999999999,0.534,0.0311,-9.686,1,47.0,0.125,121.09700000000001,0.746,Jazz
10670,0.967,0.297,0.115,0.985,0.125,-15.811,0,32.0,0.0371,105.77,0.176,Jazz
10964,0.351,0.722,0.585,0.867,0.111,-9.824,1,51.0,0.039,88.00200000000001,0.365,Jazz
11056,0.3289999999999999,0.569,0.7170000000000001,0.0,0.14,-6.527,1,39.0,0.402,91.16799999999999,0.665,Jazz
10284,0.373,0.408,0.354,0.0,0.263,-12.447,0,46.0,0.0377,104.87700000000001,0.415,Jazz
10065,0.954,0.49,0.122,0.195,0.125,-16.02,0,29.0,0.0358,63.476000000000006,0.223,Jazz
13516,0.989,0.7090000000000001,0.424,0.815,0.138,-11.316,0,34.0,0.0743,92.323,0.851,Jazz
13269,0.331,0.607,0.47,0.00357,0.106,-13.157,1,37.0,0.039,132.20600000000002,0.451,Jazz
12359,0.606,0.6970000000000001,0.684,0.0,0.39,-7.43,1,47.0,0.0338,79.98,0.941,Jazz
13282,0.163,0.487,0.627,0.8059999999999999,0.138,-8.81,1,38.0,0.0376,149.727,0.7020000000000001,Jazz
14262,0.929,0.377,0.125,0.000173,0.1119999999999999,-17.914,0,59.0,0.0315,104.206,0.222,Jazz
10154,0.705,0.625,0.373,4.95e-05,0.0699,-12.718,1,53.0,0.0315,81.03399999999999,0.486,Jazz
14483,0.432,0.6459999999999999,0.3989999999999999,0.284,0.124,-14.222,0,54.0,0.0295,104.985,0.581,Jazz
12398,0.787,0.385,0.51,0.0,0.1939999999999999,-11.247,1,56.0,0.0852,157.746,0.51,Jazz
14375,0.522,0.856,0.462,0.1639999999999999,0.0933,-9.694,0,49.0,0.0333,107.0,0.921,Jazz
14972,5.260000000000001e-05,0.325,0.8340000000000001,0.838,0.1119999999999999,-5.015,1,49.0,0.0411,78.19800000000001,0.511,Jazz
14378,0.911,0.437,0.2319999999999999,0.0,0.974,-23.147,0,37.0,0.298,89.836,0.35,Jazz
13004,0.3289999999999999,0.768,0.165,0.845,0.244,-11.712,0,57.0,0.0958,77.992,0.271,Jazz
10317,0.3929999999999999,0.5760000000000001,0.4639999999999999,0.0,0.106,-9.396,1,36.0,0.0472,84.001,0.171,Jazz
11502,0.907,0.524,0.222,0.00124,0.0544,-8.967,0,61.0,0.0346,120.71,0.325,Jazz
14618,0.987,0.7,0.0922,0.843,0.109,-13.613,1,36.0,0.0556,81.26,0.3289999999999999,Jazz
11734,0.8440000000000001,0.617,0.16,0.0001899999999999,0.139,-16.934,1,62.0,0.0471,124.43299999999999,0.466,Jazz
12629,0.848,0.301,0.206,0.000222,0.109,-12.611,1,38.0,0.032,129.221,0.135,Jazz
14481,0.346,0.593,0.5710000000000001,0.8740000000000001,0.128,-9.002,0,35.0,0.0578,75.086,0.356,Jazz
14794,0.377,0.431,0.432,0.000125,0.278,-9.857,0,46.0,0.0311,97.555,0.589,Jazz
10051,0.0204,0.72,0.483,0.0185,0.0677,-8.554,0,43.0,0.0265,114.917,0.481,Jazz
10301,0.211,0.6509999999999999,0.868,0.00162,0.145,-8.83,0,38.0,0.296,95.52799999999999,0.662,Jazz
14368,0.534,0.326,0.613,0.7659999999999999,0.0876,-7.952999999999999,1,37.0,0.0444,177.195,0.455,Jazz
11996,0.0161,0.557,0.667,0.871,0.2189999999999999,-8.921,1,36.0,0.0347,105.001,0.467,Jazz
13616,0.196,0.7040000000000001,0.235,0.54,0.313,-12.296,1,45.0,0.1639999999999999,79.993,0.504,Jazz
11477,0.6940000000000001,0.7709999999999999,0.4579999999999999,0.000137,0.0784,-7.652,0,52.0,0.0327,109.089,0.7070000000000001,Jazz
11776,0.00671,0.608,0.473,0.00376,0.114,-9.835,0,41.0,0.0429,80.01100000000001,0.604,Jazz
10367,0.867,0.2739999999999999,0.121,0.000251,0.0856,-16.588,0,34.0,0.0332,99.48700000000001,0.1889999999999999,Jazz
11106,0.245,0.6779999999999999,0.635,0.662,0.102,-11.954,0,42.0,0.0403,109.39399999999999,0.8859999999999999,Jazz
13101,0.115,0.703,0.7609999999999999,4.99e-06,0.103,-10.136,0,40.0,0.0552,104.838,0.652,Jazz
10627,0.0536,0.7859999999999999,0.8029999999999999,0.00731,0.306,-5.54,1,43.0,0.254,125.014,0.528,Jazz
11182,0.746,0.631,0.645,0.926,0.156,-8.032,1,28.0,0.0348,91.977,0.52,Jazz
13565,0.99,0.26,0.203,0.944,0.134,-12.231,1,44.0,0.0353,173.503,0.064,Jazz
10207,0.186,0.818,0.873,0.0,0.581,-1.002,1,36.0,0.321,92.302,0.598,Jazz
13445,0.0001899999999999,0.491,0.957,0.0265,0.235,-6.169,1,41.0,0.0637,107.99600000000001,0.14,Jazz
10189,0.315,0.918,0.644,0.236,0.142,-7.656000000000001,0,45.0,0.252,137.588,0.7140000000000001,Jazz
12833,0.00295,0.785,0.8590000000000001,0.777,0.294,-6.282,1,51.0,0.0399,111.99600000000001,0.73,Jazz
13740,0.6809999999999999,0.493,0.677,0.845,0.0876,-10.906,0,37.0,0.0498,176.06799999999998,0.168,Jazz
10861,0.5820000000000001,0.579,0.1159999999999999,0.0556,0.0995,-16.017,0,39.0,0.0347,107.72,0.481,Jazz
13224,0.198,0.76,0.635,0.0,0.0975,-9.58,0,36.0,0.367,90.992,0.684,Jazz
12034,0.000838,0.391,0.895,0.13,0.114,-7.221,1,49.0,0.093,180.03900000000002,0.165,Jazz
13067,0.105,0.696,0.954,0.84,0.111,-4.641,0,39.0,0.0368,99.01,0.55,Jazz
13638,0.158,0.71,0.299,0.3979999999999999,0.0643,-18.717,0,27.0,0.052,95.7,0.626,Jazz
14387,0.435,0.433,0.529,0.00643,0.309,-7.434,1,42.0,0.0644,180.547,0.5429999999999999,Jazz
11459,0.473,0.616,0.8320000000000001,1.02e-06,0.088,-4.728,0,36.0,0.0324,100.36,0.89,Jazz
12223,0.508,0.7390000000000001,0.457,0.00101,0.12,-9.119,0,53.0,0.0412,74.956,0.25,Jazz
13486,0.907,0.4629999999999999,0.273,0.000367,0.1009999999999999,-15.364,1,53.0,0.074,146.42600000000002,0.293,Jazz
11862,0.8640000000000001,0.595,0.225,0.0182,0.114,-16.395,0,57.0,0.0409,86.704,0.728,Jazz
