acousticness,danceability,instrumentalness,liveness,mode,popularity,speechiness,tempo,valence,music_genre
0.113,0.697,0,0.105,0,47,0.0378,117.806,0.896,Jazz
0.238,0.477,0,0.122,0,56,0.335,167.907,0.778,Jazz
0.81,0.493,0.000342,0.0887,0,36,0.071,203.464,0.712,Jazz
0.401,0.536,0.00941,0.101,1,35,0.045,167.276,0.688,Jazz
0.0461,0.609,0.947,0.0864,1,5,0.0993,90,0.743,Jazz
0.0871,0.588,0.752,0.0817,0,39,0.0643,176.002,0.55,Jazz
0.418,0.28,0.603,0.106,0,46,0.0343,120.604,0.189,Jazz
0.163,0.52,0.577,0.112,0,47,0.0276,120.855,0.327,Jazz
0.844,0.627,0.918,0.0886,0,37,0.0317,144.967,0.108,Jazz
0.792,0.658,0.809,0.151,1,31,0.0498,107.012,0.656,Jazz
0.714,0.667,6.45e-06,0.908,1,24,0.0482,91.738,0.845,Jazz
0.755,0.509,0.947,0.16,1,41,0.0341,130.69,0.666,Jazz
0.155,0.558,0.64,0.137,1,38,0.0297,97.476,0.166,Jazz
7.95e-06,0.149,0.733,0.349,1,35,0.0719,103.991,0.105,Jazz
0.954,0.253,7.18e-05,0.175,1,40,0.0323,78.47,0.103,Jazz
0.246,0.683,0.897,0.105,1,39,0.0361,111.03,0.304,Jazz
0.191,0.61,0.00271,0.0668,0,43,0.0402,105.249,0.72,Jazz
0.864,0.628,0,0.113,0,45,0.06,118.895,0.475,Jazz
0.947,0.597,0.744,0.24,1,47,0.042,129.465,0.243,Jazz
0.607,0.45,0.000297,0.106,0,34,0.348,204.261,0.546,Jazz
0.428,0.163,0.955,0.0999,1,51,0.0373,169.381,0.18,Jazz
0.408,0.763,0.74,0.298,1,44,0.124,79.994,0.609,Jazz
0.131,0.574,0.767,0.303,1,35,0.032,104.939,0.0593,Jazz
0.204,0.638,0,0.145,0,34,0.124,122.202,0.392,Jazz
0.41,0.622,0.441,0.091,0,33,0.0371,91.006,0.191,Jazz
0.00474,0.772,0.73,0.146,1,59,0.0341,120.015,0.196,Jazz
0.107,0.554,0.927,0.152,0,43,0.0383,79.017,0.117,Jazz
0.0323,0.596,0.763,0.146,0,39,0.0376,88.032,0.592,Jazz
0.0433,0.642,0.00251,0.359,1,34,0.0783,132.034,0.113,Jazz
0.729,0.696,1.4e-06,0.106,1,38,0.0363,167.863,0.952,Jazz
0.0115,0.601,0.108,0.226,1,34,0.0896,179.981,0.861,Jazz
0.161,0.62,0.507,0.061,1,39,0.0565,167.996,0.75,Jazz
0.798,0.728,0.401,0.114,1,37,0.156,93.024,0.681,Jazz
0.348,0.485,0,0.153,0,36,0.0618,82.633,0.588,Jazz
0.245,0.759,0.0104,0.125,0,45,0.443,188.251,0.5,Jazz
0.0442,0.758,0.493,0.11,1,53,0.12,129.976,0.183,Jazz
0.971,0.468,0.137,0.301,0,34,0.0572,74.337,0.377,Jazz
0.871,0.475,7.73e-05,0.0631,1,31,0.0329,100.117,0.555,Jazz
0.218,0.643,0.0491,0.124,0,42,0.0375,110.59,0.803,Jazz
0.705,0.51,1.35e-05,0.343,0,44,0.057,121.063,0.742,Jazz
0.348,0.332,0.0141,0.0831,1,31,0.145,135.987,0.374,Jazz
0.00605,0.307,0.00811,0.0775,1,45,0.032,97.617,0.579,Jazz
0.492,0.554,0,0.313,0,32,0.0271,143.963,0.245,Jazz
0.0348,0.736,0.18,0.166,1,44,0.0715,80.835,0.532,Jazz
0.113,0.857,7.26e-06,0.105,1,42,0.357,91.942,0.652,Jazz
0.757,0.597,1.44e-05,0.0921,1,41,0.0468,79.227,0.521,Jazz
0.000676,0.781,0.792,0.0971,1,39,0.0789,109.11,0.289,Jazz
0.188,0.773,0.943,0.11,1,42,0.0311,97.465,0.851,Jazz
0.885,0.583,0.235,0.104,0,39,0.0485,110.773,0.265,Jazz
0.978,0.576,0.804,0.118,1,52,0.0584,82.301,0.316,Jazz
0.457,0.535,0.0001189999999999,0.108,0,47,0.0689,87.925,0.508,Jazz
0.955,0.595,0.414,0.111,1,2,0.0345,80.004,0.667,Jazz
0.792,0.719,0.85,0.32,1,38,0.292,85.179,0.163,Jazz
0.292,0.707,0.3,0.733,0,39,0.108,81.495,0.718,Jazz
0.694,0.614,0.0289,0.093,1,49,0.0262,87.969,0.51,Jazz
0.698,0.452,0.46,0.0942,0,36,0.0344,101.194,0.347,Jazz
0.377,0.641,1.03e-06,0.194,0,46,0.0332,141.597,0.356,Jazz
0.0135,0.657,0.924,0.0553,0,39,0.0514,91.817,0.105,Jazz
0.136,0.6,0,0.441,1,47,0.0327,165.065,0.91,Jazz
0.925,0.503,0.0258,0.149,0,35,0.0279999999999999,57.953,0.316,Jazz
0.784,0.671,0.145,0.13,0,40,0.0408,112.208,0.7,Jazz
0.835,0.635,0.703,0.241,1,29,0.0335,91.011,0.301,Jazz
0.514,0.651,0.0187,0.738,1,42,0.0357,114.998,0.154,Jazz
0.976,0.727,0.887,0.111,1,42,0.0523,84.933,0.623,Jazz
0.98,0.484,2.47e-06,0.159,1,56,0.0364,127.089,0.191,Jazz
0.993,0.415,0.932,0.103,0,44,0.0381,60.266,0.187,Jazz
0.975,0.329,0.000345,0.0717,0,39,0.0323,91.249,0.072,Jazz
0.466,0.579,0.851,0.135,0,41,0.0274,86.004,0.191,Jazz
0.553,0.306,0.776,0.136,0,49,0.0448,88.088,0.374,Jazz
0.0121,0.783,0.896,0.168,0,44,0.119,83.003,0.613,Jazz
0.00677,0.454,0.794,0.276,0,29,0.0439,172.776,0.484,Jazz
0.454,0.606,0,0.112,1,38,0.037,134.583,0.45,Jazz
0.266,0.7,0.591,0.0692,0,26,0.0463,89.975,0.95,Jazz
0.000342,0.256,0.822,0.124,1,38,0.0602,89.616,0.289,Jazz
0.793,0.462,3.72e-05,0.158,0,39,0.0366,127.58,0.238,Jazz
0.596,0.769,0.0156,0.114,1,61,0.051,123.989,0.88,Jazz
0.562,0.407,0,0.0986,1,35,0.0612,127.697,0.142,Jazz
0.846,0.592,0,0.272,0,39,0.0455,102.515,0.469,Jazz
0.113,0.772,0.93,0.101,1,38,0.213,92.06,0.675,Jazz
0.843,0.646,0.914,0.0879,0,42,0.0302,110.012,0.199,Jazz
0.454,0.634,0.947,0.103,0,57,0.123,177.874,0.774,Jazz
0.147,0.691,0.945,0.104,0,47,0.0447,92.787,0.707,Jazz
0.973,0.481,0.933,0.108,1,50,0.0509,77.882,0.235,Jazz
0.629,0.688,0.785,0.0818,1,40,0.0557,88.991,0.677,Jazz
0.889,0.66,0.91,0.0852,0,39,0.0603,72.01,0.265,Jazz
0.739,0.681,0.000177,0.105,1,54,0.0482,142.811,0.877,Jazz
0.516,0.411,0.0645,0.182,0,39,0.0905,143.162,0.859,Jazz
0.804,0.503,0.00825,0.319,1,41,0.0645,92.584,0.596,Jazz
0.968,0.338,0.000194,0.121,0,46,0.0347,73.14,0.293,Jazz
0.906,0.505,0.169,0.0782,0,31,0.055,117.222,0.685,Jazz
0.725,0.651,6.54e-05,0.169,0,31,0.048,87.221,0.54,Jazz
0.92,0.203,2.05e-06,0.173,0,61,0.0323,171.222,0.285,Jazz
0.845,0.639,0.838,0.115,1,39,0.0744,77.045,0.429,Jazz
0.246,0.462,0.931,0.47,0,35,0.0634,87.957,0.34,Jazz
0.581,0.576,0,0.0884,0,41,0.0424,119.716,0.881,Jazz
0.714,0.497,0,0.609,0,63,0.0928,73.251,0.654,Jazz
0.0308,0.762,0.447,0.193,1,42,0.0659,124.029,0.898,Jazz
0.974,0.283,0.0148,0.663,0,34,0.0422,79.233,0.237,Jazz
0.945,0.669,0.703,0.0963,1,32,0.0362,97.735,0.398,Jazz
0.00798,0.309,0.000783,0.288,1,43,0.0406,139.727,0.321,Jazz
0.141,0.736,4.04e-06,0.113,0,46,0.0446,89.987,0.967,Jazz
0.215,0.659,0.767,0.131,1,30,0.0351,98.119,0.857,Jazz
0.0184,0.76,0.828,0.102,0,33,0.042,90.258,0.27,Jazz
0.166,0.744,0.92,0.0799,1,44,0.0642,153.982,0.876,Jazz
0.787,0.541,0.914,0.0905,1,43,0.0324,136.965,0.762,Jazz
0.709,0.634,0.0131,0.158,1,50,0.0551,80.825,0.498,Jazz
0.0111,0.626,0.000986,0.212,1,48,0.275,191.86,0.425,Jazz
0.0444,0.741,0.153,0.0813,0,53,0.0308,91.489,0.695,Jazz
0.842,0.506,0.0311,0.112,1,68,0.0345,83.222,0.641,Jazz
0.377,0.777,0.00153,0.109,0,35,0.103,90.057,0.622,Jazz
0.00182,0.628,0.00732,0.0572,1,48,0.0426,100.025,0.294,Jazz
0.697,0.405,0.874,0.119,0,28,0.0602,142.813,0.306,Jazz
0.312,0.767,0.0434,0.0809,1,35,0.033,95.01,0.598,Jazz
0.106,0.777,0.067,0.488,0,36,0.0419,94.996,0.507,Jazz
0.0131,0.667,0.854,0.146,0,50,0.0592,78.108,0.698,Jazz
0.347,0.729,0.00692,0.127,0,34,0.184,79.969,0.287,Jazz
0.479,0.571,0.915,0.368,0,38,0.0565,104.636,0.588,Jazz
0.0218,0.848,7.71e-05,0.0718,0,43,0.102,109.685,0.945,Jazz
0.416,0.483,1e-05,0.121,1,46,0.0793,179.315,0.839,Jazz
0.581,0.619,0.0681,0.0684,0,35,0.0558,135.111,0.568,Jazz
0.937,0.652,0.876,0.106,1,41,0.0439,79.205,0.548,Jazz
0.359,0.735,0.0071,0.118,0,49,0.0333,119.984,0.591,Jazz
0.329,0.745,0.587,0.221,1,42,0.0563,77.009,0.667,Jazz
5.92e-05,0.252,0.00047,0.225,1,37,0.0736,89.34,0.163,Jazz
0.953,0.729,0.000105,0.418,0,41,0.0404,89.909,0.563,Jazz
0.792,0.705,0.0057399999999999,0.501,0,48,0.0506,105.489,0.749,Jazz
0.529,0.549,0.9,0.0877,0,45,0.0294,79.495,0.545,Jazz
0.792,0.777,0.86,0.102,1,45,0.0593,82.026,0.655,Jazz
0.864,0.696,0.817,0.103,0,31,0.0581,98,0.632,Jazz
0.44,0.682,0.83,0.174,0,39,0.0464,84.052,0.198,Jazz
0.0355,0.356,0.811,0.116,1,50,0.0447,102.898,0.334,Jazz
0.278,0.448,0.873,0.111,0,37,0.0752,177.333,0.833,Jazz
0.0723,0.767,0.000108,0.302,1,34,0.113,118.421,0.932,Jazz
0.000752,0.54,0.889,0.0938,0,37,0.063,126.947,0.747,Jazz
0.794,0.524,0.000556,0.0789,1,45,0.0319,72.798,0.131,Jazz
0.0469,0.544,0.0517,0.0508,1,30,0.0438,170.439,0.598,Jazz
0.833,0.556,2.22e-06,0.258,0,67,0.213,199.373,0.665,Jazz
0.714,0.537,3.7e-05,0.0911,0,37,0.11,157.032,0.389,Jazz
0.375,0.586,0.0355,0.0668,0,40,0.0634,105.837,0.963,Jazz
0.17,0.824,0.64,0.0817,1,40,0.16,86.01,0.968,Jazz
0.000125,0.252,0.497,0.133,1,43,0.0972,193.915,0.182,Jazz
0.546,0.694,4.74e-05,0.341,0,40,0.0894,82.513,0.512,Jazz
0.169,0.796,0.0022,0.219,1,48,0.197,125.986,0.784,Jazz
0.2,0.778,0,0.106,1,38,0.243,87.958,0.725,Jazz
0.991,0.345,0.919,0.114,1,36,0.0363,84.343,0.176,Jazz
0.854,0.39,1.27e-06,0.0565,1,56,0.0274,90.387,0.472,Jazz
0.363,0.335,0.263,0.0987,1,34,0.0329,96.219,0.196,Jazz
0.989,0.309,0.884,0.0455,1,40,0.0389,111.222,0.096,Jazz
0.143,0.731,0.89,0.12,0,37,0.0659,145.883,0.455,Jazz
0.318,0.638,0.937,0.107,0,49,0.165,77.366,0.648,Jazz
0.564,0.783,0.828,0.109,1,35,0.0385,80.716,0.963,Jazz
0.967,0.573,4.11e-06,0.123,1,42,0.0482,122.56,0.334,Jazz
0.969,0.373,0.000195,0.11,1,38,0.0501,169.963,0.123,Jazz
0.163,0.871,0.279,0.052,1,53,0.069,114.004,0.325,Jazz
0.567,0.423,0.463,0.649,0,43,0.0296,91.086,0.315,Jazz
0.972,0.439,0.893,0.0913,0,59,0.0407,124.69,0.492,Jazz
0.995,0.581,0.939,0.118,1,32,0.0452,78.737,0.226,Jazz
0.977,0.485,0.00649,0.0856,0,46,0.0291,80.334,0.205,Jazz
0.662,0.537,0.00588,0.0722,1,36,0.0323,108.535,0.517,Jazz
0.822,0.356,4.31e-06,0.103,1,34,0.0323,182.683,0.368,Jazz
0.000241,0.377,0.00211,0.131,1,40,0.124,149.872,0.166,Jazz
0.0672,0.769,0.715,0.166,0,38,0.191,93.406,0.743,Jazz
0.63,0.601,6.99e-05,0.281,1,32,0.0291,110.735,0.88,Jazz
0.000413,0.281,0.0191,0.378,0,35,0.0866,83.845,0.231,Jazz
0.579,0.561,0.931,0.133,1,51,0.0313,144.128,0.318,Jazz
0.76,0.61,0,0.397,0,37,0.311,142.522,0.839,Jazz
0.0763,0.341,0.312,0.0791,0,34,0.061,103.079,0.351,Jazz
0.704,0.609,0.556,0.117,1,39,0.0609,105.464,0.529,Jazz
0.567,0.621,4.48e-05,0.594,1,47,0.0326,93.137,0.553,Jazz
0.0263,0.728,0,0.0865,1,41,0.0371,124.929,0.217,Jazz
0.671,0.594,0,0.044,0,34,0.0399,85.64,0.433,Jazz
0.716,0.784,0.832,0.108,0,30,0.0404,124.99,0.833,Jazz
0.663,0.665,9.77e-05,0.127,1,45,0.21,93.05,0.43,Jazz
0.968,0.639,0.00162,0.111,1,47,0.0621,95.139,0.405,Jazz
0.86,0.281,7.73e-05,0.119,0,64,0.031,95.555,0.195,Jazz
0.739,0.611,0.302,0.175,1,35,0.0435,90.928,0.842,Jazz
0.931,0.691,0.675,0.36,1,35,0.0436,110.093,0.63,Jazz
0.0146,0.707,0.0617,0.125,0,38,0.117,94.87,0.361,Jazz
0.829,0.719,0.893,0.154,0,41,0.0308,113.897,0.713,Jazz
0.487,0.437,0.426,0.176,0,42,0.0402,85.058,0.324,Jazz
0.781,0.95,0.000904,0.101,0,38,0.0533,114.042,0.749,Jazz
0.0769,0.61,2.64e-06,0.376,0,56,0.0305,112.031,0.689,Jazz
0.974,0.371,0,0.113,0,51,0.042,78.842,0.33,Jazz
0.0813,0.709,0.855,0.149,0,38,0.118,96.986,0.704,Jazz
0.982,0.44,0.924,0.0985,0,55,0.0478,109.966,0.144,Jazz
0.852,0.408,0.541,0.0941,1,50,0.0808,150.03,0.159,Jazz
0.841,0.68,0.0273,0.109,0,56,0.0332,125.127,0.386,Jazz
0.708,0.91,0.0139999999999999,0.0977,0,38,0.0963,98.033,0.798,Jazz
0.00286,0.527,0.874,0.103,1,38,0.0354,95.006,0.163,Jazz
0.42,0.627,0,0.0591,0,38,0.0766,117.655,0.867,Jazz
0.744,0.559,0,0.127,1,39,0.043,97.712,0.881,Jazz
0.0164,0.712,0.853,0.0508,0,44,0.0718,97.538,0.645,Jazz
0.68,0.741,0.0001189999999999,0.299,1,38,0.0974,96.707,0.804,Jazz
0.21,0.723,0.334,0.133,0,58,0.0572,115.518,0.185,Jazz
0.267,0.353,0.0113,0.525,0,39,0.0521,80.716,0.163,Jazz
0.941,0.438,0.00643,0.109,1,60,0.0382,133.32,0.277,Jazz
0.933,0.449,0.906,0.114,1,38,0.0535,135.368,0.152,Jazz
0.138,0.62,0.118,0.336,1,37,0.043,81.996,0.259,Jazz
0.377,0.384,0.0171,0.388,1,39,0.0343,151.681,0.566,Jazz
0.316,0.754,0.632,0.124,1,31,0.0406,94.961,0.661,Jazz
0.418,0.741,0.166,0.104,1,35,0.0413,138.593,0.308,Jazz
0.281,0.67,0.376,0.189,1,31,0.0274,106.009,0.699,Jazz
0.898,0.566,0.0418,0.105,0,53,0.0409,113.434,0.221,Jazz
0.904,0.63,0.402,0.113,1,33,0.0439,104.145,0.447,Jazz
0.000217,0.34,0.861,0.161,1,38,0.06,103.983,0.328,Jazz
0.693,0.593,0.000318,0.122,0,50,0.0399,87.155,0.184,Jazz
0.358,0.598,0.0268,0.144,0,44,0.0273,109.998,0.145,Jazz
0.223,0.638,0.816,0.16,0,41,0.0774,95.026,0.625,Jazz
0.287,0.784,0.904,0.0357,1,44,0.0365,93.393,0.894,Jazz
0.0233,0.735,0.903,0.101,1,48,0.0809,90.004,0.377,Jazz
0.865,0.605,0,0.123,1,42,0.11,87.303,0.467,Jazz
0.521,0.823,0.0136,0.0938,0,42,0.13,173.995,0.879,Jazz
0.177,0.797,0.912,0.117,1,33,0.443,174.051,0.486,Jazz
0.163,0.745,0.696,0.164,1,55,0.0578,91.006,0.687,Jazz
0.256,0.849,0.0003399999999999,0.354,1,43,0.166,98.454,0.693,Jazz
0.974,0.735,0.884,0.11,0,41,0.0562,78.985,0.55,Jazz
0.0952,0.869,3.63e-05,0.191,0,47,0.071,116.559,0.822,Jazz
0.0868,0.885,0.79,0.0883,0,54,0.0872,106.394,0.67,Jazz
0.0124,0.812,0.807,0.117,0,35,0.0305,110.996,0.845,Jazz
0.138,0.614,0.469,0.439,0,44,0.0402,77.994,0.155,Jazz
0.477,0.866,0.858,0.0896,1,39,0.0733,100.014,0.874,Jazz
0.699,0.424,0.867,0.0919,0,36,0.0464,143.936,0.661,Jazz
0.837,0.543,0,0.168,1,36,0.0368,106.992,0.338,Jazz
0.849,0.5,0.442,0.109,1,0,0.0424,112.853,0.319,Jazz
0.755,0.738,0.888,0.116,0,39,0.0917,79.915,0.485,Jazz
0.834,0.723,0.0075299999999999,0.103,0,48,0.111,105.606,0.309,Jazz
0.148,0.669,0.0152,0.129,1,32,0.0241,94.489,0.924,Jazz
0.916,0.35,0.0467,0.108,1,46,0.0459,58.013,0.234,Jazz
0.956,0.456,7.63e-05,0.152,0,35,0.0532,82.938,0.342,Jazz
0.846,0.258,1.72e-06,0.146,0,44,0.0305,84.191,0.339,Jazz
0.461,0.675,0.000126,0.142,0,36,0.0472,106.164,0.685,Jazz
0.883,0.469,0.00114,0.116,1,45,0.0372,76.741,0.593,Jazz
0.666,0.667,0.776,0.106,0,36,0.0498,119.688,0.775,Jazz
0.0375,0.647,0.614,0.0953,0,33,0.0259,92.983,0.33,Jazz
0.147,0.771,0.638,0.1,0,53,0.0532,85.987,0.601,Jazz
0.111,0.609,0.000105,0.264,1,46,0.295,111.89,0.677,Jazz
0.97,0.723,0.918,0.111,0,44,0.0568,112.368,0.229,Jazz
0.732,0.592,0.66,0.717,0,37,0.0606,95.07,0.621,Jazz
0.000145,0.183,5.03e-06,0.544,0,33,0.21,152.669,0.0394,Jazz
0.363,0.585,0.415,0.132,1,36,0.023,87.026,0.684,Jazz
0.976,0.224,0.00094,0.367,1,47,0.0348,83.906,0.14,Jazz
0.173,0.848,0.000699,0.129,0,71,0.274,96.662,0.744,Jazz
0.606,0.63,0,0.078,0,38,0.0355,112.104,0.505,Jazz
0.806,0.26,0,0.336,1,61,0.0415,80.599,0.399,Jazz
0.0438,0.417,0.0066099999999999,0.247,0,36,0.0277,78.927,0.093,Jazz
0.0066599999999999,0.736,4.54e-06,0.151,0,47,0.0333,128.01,0.85,Jazz
0.939,0.278,0.814,0.068,0,35,0.0389,165.43,0.878,Jazz
0.98,0.411,0.949,0.0971,1,42,0.0332,101.996,0.057,Jazz
0.472,0.618,0.907,0.13,1,55,0.133,162.405,0.275,Jazz
0.411,0.608,0,0.123,1,38,0.0786,94.197,0.755,Jazz
0.898,0.429,0.569,0.298,1,66,0.039,112.864,0.172,Jazz
0.334,0.536,1.87e-06,0.503,0,41,0.301,94.65,0.615,Jazz
0.728,0.427,0.0025399999999999,0.197,0,45,0.0287,84.198,0.169,Jazz
0.369,0.666,4.76e-06,0.0704,1,40,0.0275,98.298,0.647,Jazz
0.831,0.572,0.000552,0.088,0,31,0.0289,94.185,0.597,Jazz
0.978,0.575,0.452,0.109,0,59,0.0858,65.23,0.301,Jazz
0.0996,0.636,0.575,0.0902,0,32,0.0378,163.986,0.837,Jazz
0.204,0.554,0.174,0.0694,1,29,0.0305,171.97,0.591,Jazz
0.492,0.573,0,0.758,1,36,0.116,104.087,0.528,Jazz
0.00437,0.582,0.00295,0.171,1,43,0.154,130.013,0.655,Jazz
0.173,0.823,0.0136,0.21,1,46,0.18,92.973,0.844,Jazz
0.897,0.69,0,0.133,0,40,0.0316,78.042,0.735,Jazz
0.817,0.534,2.2e-05,0.0822,1,46,0.0646,77.084,0.254,Jazz
0.834,0.423,0.806,0.698,1,48,0.0331,100.536,0.557,Jazz
0.297,0.731,0.272,0.0728,1,31,0.0345,93.96,0.462,Jazz
0.385,0.573,0,0.0912,0,51,0.0357,90.692,0.684,Jazz
0.0701,0.396,0.303,0.212,1,45,0.0379,104.651,0.775,Jazz
0.159,0.82,0.777,0.123,1,39,0.142,123.067,0.875,Jazz
0.434,0.844,0.83,0.54,0,51,0.0866,106.005,0.754,Jazz
0.194,0.763,0.00107,0.265,1,37,0.0652,127.998,0.849,Jazz
0.698,0.527,0.000328,0.101,0,34,0.0358,143.004,0.64,Jazz
0.889,0.31,0,0.0693,1,39,0.0515,92.99,0.19,Jazz
0.9,0.793,3.9e-06,0.084,1,53,0.0433,123.925,0.718,Jazz
0.632,0.785,0.659,0.142,1,21,0.431,70.969,0.275,Jazz
0.299,0.562,9.72e-06,0.0859,1,37,0.11,173.389,0.492,Jazz
0.0758,0.893,6.33e-05,0.0635,1,53,0.276,104.949,0.772,Jazz
0.683,0.497,0,0.228,0,56,0.0723,93.777,0.69,Jazz
0.0301,0.485,0.758,0.163,1,44,0.0462,87.349,0.391,Jazz
0.104,0.7,0.398,0.0908,0,58,0.0449,81.88,0.321,Jazz
0.501,0.921,0.134,0.109,1,53,0.213,123.043,0.761,Jazz
0.784,0.338,0.387,0.105,0,40,0.0861,159.447,0.294,Jazz
0.529,0.762,0.128,0.128,1,42,0.153,74.997,0.698,Jazz
0.976,0.597,0.919,0.703,0,33,0.149,72.03,0.322,Jazz
0.939,0.248,0.403,0.295,0,39,0.0323,92.333,0.0572,Jazz
0.593,0.493,0.0369,0.123,1,43,0.441,37.833,0.77,Jazz
0.552,0.383,0.875,0.0975,0,42,0.0603,202.664,0.333,Jazz
0.197,0.693,0.513,0.0559999999999999,0,43,0.143,95.411,0.598,Jazz
0.173,0.636,0.622,0.0291,1,31,0.0328,76.03,0.607,Jazz
0.00229,0.43,0.841,0.0906,1,36,0.103,199.964,0.286,Jazz
0.666,0.674,0.868,0.0745,0,39,0.0423,124.149,0.348,Jazz
0.3,0.586,0.902,0.0938,1,26,0.0408,148.022,0.768,Jazz
0.021,0.573,0.927,0.119,0,43,0.0433,133.54,0.775,Jazz
0.18,0.767,0.867,0.0797,1,45,0.0328,109.983,0.539,Jazz
0.273,0.326,0.316,0.0818,0,41,0.0612,172.388,0.538,Jazz
0.0914,0.657,0.882,0.142,0,37,0.0325,90,0.569,Jazz
0.576,0.516,0,0.23,1,50,0.0406,140.994,0.33,Jazz
0.948,0.765,0.0146,0.0982,1,54,0.0356,133.023,0.707,Jazz
0.941,0.794,0.443,0.216,1,33,0.0985,143.583,0.366,Jazz
0.532,0.415,0.0123,0.17,1,39,0.0317,93.954,0.0783,Jazz
0.195,0.647,0.000118,0.129,1,36,0.0336,73.478,0.546,Jazz
0.0408,0.731,0.787,0.103,1,51,0.0442,89.003,0.471,Jazz
0.768,0.487,0.832,0.125,0,40,0.0701,93.164,0.969,Jazz
0.89,0.546,0,0.281,0,42,0.0338,87.874,0.408,Jazz
0.879,0.649,0.115,0.596,0,35,0.0958,92.736,0.963,Jazz
0.348,0.867,0.578,0.062,1,41,0.0411,105.992,0.93,Jazz
0.936,0.503,0,0.323,0,46,0.0473,113.26,0.13,Jazz
0.321,0.6,0,0.0609,1,39,0.0343,98.736,0.738,Jazz
0.431,0.443,0.219,0.224,1,46,0.259,82.77,0.349,Jazz
0.317,0.699,6.94e-05,0.093,0,37,0.032,96.111,0.372,Jazz
0.132,0.726,6.73e-06,0.159,1,55,0.0333,83.047,0.345,Jazz
0.643,0.495,0.882,0.114,1,34,0.0365,156.08,0.244,Jazz
0.347,0.517,1.6e-05,0.661,1,40,0.146,90.205,0.698,Jazz
0.809,0.621,0.0748,0.0909,1,36,0.0298,93.024,0.429,Jazz
0.0872,0.673,0.664,0.25,0,48,0.0275,110,0.604,Jazz
0.259,0.436,0.0393,0.0809,1,41,0.0379,88.918,0.352,Jazz
0.917,0.652,0.000419,0.0848,0,50,0.0306,140.017,0.352,Jazz
0.0499,0.493,0.817,0.217,1,39,0.0418,125.046,0.127,Jazz
0.0642,0.752,0.0014199999999999,0.278,1,38,0.043,106.8,0.963,Jazz
0.879,0.671,1.88e-06,0.0957,1,52,0.0388,114.461,0.233,Jazz
0.875,0.212,0.00527,0.406,0,45,0.0455,88.426,0.178,Jazz
0.926,0.662,0.806,0.122,1,35,0.0468,122.928,0.274,Jazz
0.3,0.73,0.841,0.0861,1,38,0.0485,101.96,0.766,Jazz
0.372,0.73,0.86,0.12,0,2,0.141,107.445,0.627,Jazz
0.0507,0.591,0.333,0.129,0,43,0.0332,136.476,0.616,Jazz
0.884,0.734,0.804,0.106,0,32,0.304,190.223,0.937,Jazz
0.921,0.408,0.896,0.215,0,44,0.0363,134.279,0.34,Jazz
0.324,0.472,0.139,0.133,1,34,0.0365,125.966,0.0802,Jazz
0.245,0.762,0.251,0.721,1,38,0.313,121.047,0.758,Jazz
0.0657,0.74,0,0.182,1,52,0.158,115.085,0.829,Jazz
0.782,0.625,1.38e-05,0.0586,1,35,0.0418,95.754,0.44,Jazz
0.616,0.413,0,0.374,0,5,0.0609,105.761,0.461,Jazz
0.668,0.54,0.0468,0.599,1,48,0.0355,86.054,0.243,Jazz
0.974,0.391,0.949,0.183,1,46,0.0329,70.197,0.139,Jazz
0.48,0.673,0,0.0815,1,41,0.0345,93.031,0.814,Jazz
0.919,0.48,0.00513,0.0766,0,59,0.0345,102.546,0.142,Jazz
0.468,0.721,0.000106,0.224,0,38,0.0339,91.899,0.817,Jazz
0.554,0.542,0.764,0.122,0,44,0.164,186.637,0.358,Jazz
0.844,0.618,1.54e-05,0.171,0,45,0.257,165.104,0.882,Jazz
0.00203,0.555,0.881,0.0847,0,38,0.0332,91.997,0.376,Jazz
0.993,0.492,0.963,0.166,0,33,0.0437,142.123,0.523,Jazz
0.472,0.667,0.656,0.138,1,37,0.0403,91.316,0.554,Jazz
0.0145,0.655,1.11e-05,0.113,1,51,0.292,85.828,0.908,Jazz
0.142,0.589,5.44e-05,0.794,0,48,0.0454,90.373,0.823,Jazz
0.000645,0.176,0.269,0.476,0,36,0.14,191.093,0.138,Jazz
0.0281,0.656,0.858,0.112,1,50,0.0396,117.999,0.199,Jazz
0.993,0.393,0.913,0.128,0,34,0.0416,75.286,0.232,Jazz
0.898,0.65,0.0281,0.171,0,31,0.0292,135.397,0.805,Jazz
0.385,0.854,0.313,0.114,0,42,0.0797,122.98,0.903,Jazz
0.4,0.746,0.869,0.0395,1,36,0.0906,74.046,0.612,Jazz
0.89,0.412,0.000186,0.0896,1,54,0.0536,156.176,0.207,Jazz
0.271,0.763,0.473,0.914,0,45,0.0554,112.976,0.195,Jazz
0.0442,0.6,0.00156,0.602,1,36,0.0578,88.537,0.883,Jazz
0.0177,0.362,0.217,0.113,0,46,0.0396,146.741,0.439,Jazz
0.911,0.827,0.321,0.117,1,41,0.0506,118.809,0.4,Jazz
0.161,0.597,0.691,0.108,1,35,0.0363,88.007,0.427,Jazz
0.738,0.527,6.69e-06,0.183,1,32,0.0534,89.342,0.715,Jazz
0.158,0.57,0.00576,0.229,0,29,0.0419,149.969,0.812,Jazz
9.85e-05,0.295,0.0266,0.173,1,36,0.0578,112.565,0.159,Jazz
0.563,0.617,0,0.302,0,39,0.0339,96.495,0.961,Jazz
0.907,0.204,0.414,0.105,1,40,0.0327,89.642,0.161,Jazz
